index,label,split,seed,dataset,forget_per_class
15634,6,retain,6,Mnist,600
35206,6,retain,6,Mnist,600
26551,6,retain,6,Mnist,600
40141,6,retain,6,Mnist,600
43839,6,retain,6,Mnist,600
43281,6,retain,6,Mnist,600
50503,6,retain,6,Mnist,600
47694,6,retain,6,Mnist,600
13546,6,retain,6,Mnist,600
7815,6,retain,6,Mnist,600
2167,6,retain,6,Mnist,600
50590,6,retain,6,Mnist,600
55616,6,retain,6,Mnist,600
23195,6,retain,6,Mnist,600
26159,6,retain,6,Mnist,600
54717,6,retain,6,Mnist,600
21392,6,retain,6,Mnist,600
6927,6,retain,6,Mnist,600
39180,6,retain,6,Mnist,600
11959,6,retain,6,Mnist,600
10855,6,retain,6,Mnist,600
38471,6,retain,6,Mnist,600
15978,6,retain,6,Mnist,600
38308,6,retain,6,Mnist,600
8145,6,retain,6,Mnist,600
45634,6,retain,6,Mnist,600
4155,6,retain,6,Mnist,600
36344,6,retain,6,Mnist,600
54211,6,retain,6,Mnist,600
18250,6,retain,6,Mnist,600
50113,6,retain,6,Mnist,600
44237,6,retain,6,Mnist,600
53331,6,retain,6,Mnist,600
57313,6,retain,6,Mnist,600
50118,6,retain,6,Mnist,600
5810,6,retain,6,Mnist,600
18907,6,retain,6,Mnist,600
38322,6,retain,6,Mnist,600
56548,6,retain,6,Mnist,600
49711,6,retain,6,Mnist,600
13536,6,retain,6,Mnist,600
24079,6,retain,6,Mnist,600
48636,6,retain,6,Mnist,600
52788,6,retain,6,Mnist,600
38511,6,retain,6,Mnist,600
27965,6,retain,6,Mnist,600
49047,6,retain,6,Mnist,600
37905,6,retain,6,Mnist,600
48082,6,retain,6,Mnist,600
9280,6,retain,6,Mnist,600
16245,6,retain,6,Mnist,600
32624,6,retain,6,Mnist,600
34393,6,retain,6,Mnist,600
52141,6,retain,6,Mnist,600
3947,6,retain,6,Mnist,600
41659,6,retain,6,Mnist,600
51096,6,retain,6,Mnist,600
49043,6,retain,6,Mnist,600
51602,6,retain,6,Mnist,600
7096,6,retain,6,Mnist,600
21117,6,retain,6,Mnist,600
20808,6,retain,6,Mnist,600
28591,6,retain,6,Mnist,600
8846,6,retain,6,Mnist,600
16847,6,retain,6,Mnist,600
1424,6,retain,6,Mnist,600
28905,6,retain,6,Mnist,600
16575,6,retain,6,Mnist,600
12177,6,retain,6,Mnist,600
27161,6,retain,6,Mnist,600
21316,6,retain,6,Mnist,600
10174,6,retain,6,Mnist,600
56177,6,retain,6,Mnist,600
12423,6,retain,6,Mnist,600
16118,6,retain,6,Mnist,600
3919,6,retain,6,Mnist,600
3960,6,retain,6,Mnist,600
22693,6,retain,6,Mnist,600
41410,6,retain,6,Mnist,600
23465,6,retain,6,Mnist,600
51535,6,retain,6,Mnist,600
16890,6,retain,6,Mnist,600
35154,6,retain,6,Mnist,600
41408,6,retain,6,Mnist,600
25090,6,retain,6,Mnist,600
51386,6,retain,6,Mnist,600
23905,6,retain,6,Mnist,600
3297,6,retain,6,Mnist,600
39105,6,retain,6,Mnist,600
18076,6,retain,6,Mnist,600
26483,6,retain,6,Mnist,600
26785,6,retain,6,Mnist,600
40491,6,retain,6,Mnist,600
9961,6,retain,6,Mnist,600
29035,6,retain,6,Mnist,600
38299,6,retain,6,Mnist,600
55951,6,retain,6,Mnist,600
2588,6,retain,6,Mnist,600
38379,6,retain,6,Mnist,600
18381,6,retain,6,Mnist,600
7291,6,retain,6,Mnist,600
55066,6,retain,6,Mnist,600
14186,6,retain,6,Mnist,600
15338,6,retain,6,Mnist,600
7102,6,retain,6,Mnist,600
40641,6,retain,6,Mnist,600
40871,6,retain,6,Mnist,600
15177,6,retain,6,Mnist,600
34342,6,retain,6,Mnist,600
49977,6,retain,6,Mnist,600
17408,6,retain,6,Mnist,600
55994,6,retain,6,Mnist,600
44735,6,retain,6,Mnist,600
27006,6,retain,6,Mnist,600
57275,6,retain,6,Mnist,600
37195,6,retain,6,Mnist,600
3597,6,retain,6,Mnist,600
30074,6,retain,6,Mnist,600
4232,6,retain,6,Mnist,600
52053,6,retain,6,Mnist,600
47840,6,retain,6,Mnist,600
23236,6,retain,6,Mnist,600
48744,6,retain,6,Mnist,600
27991,6,retain,6,Mnist,600
13349,6,retain,6,Mnist,600
29362,6,retain,6,Mnist,600
37542,6,retain,6,Mnist,600
9593,6,retain,6,Mnist,600
32725,6,retain,6,Mnist,600
658,6,retain,6,Mnist,600
36673,6,retain,6,Mnist,600
25337,6,retain,6,Mnist,600
15047,6,retain,6,Mnist,600
26490,6,retain,6,Mnist,600
15183,6,retain,6,Mnist,600
39815,6,retain,6,Mnist,600
36527,6,retain,6,Mnist,600
17174,6,retain,6,Mnist,600
58329,6,retain,6,Mnist,600
5587,6,retain,6,Mnist,600
1117,6,retain,6,Mnist,600
46536,6,retain,6,Mnist,600
48340,6,retain,6,Mnist,600
40564,6,retain,6,Mnist,600
57138,6,retain,6,Mnist,600
27190,6,retain,6,Mnist,600
6869,6,retain,6,Mnist,600
52581,6,retain,6,Mnist,600
29048,6,retain,6,Mnist,600
37071,6,retain,6,Mnist,600
1708,6,retain,6,Mnist,600
21912,6,retain,6,Mnist,600
49593,6,retain,6,Mnist,600
2930,6,retain,6,Mnist,600
29774,6,retain,6,Mnist,600
34343,6,retain,6,Mnist,600
2387,6,retain,6,Mnist,600
42420,6,retain,6,Mnist,600
4536,6,retain,6,Mnist,600
35047,6,retain,6,Mnist,600
54618,6,retain,6,Mnist,600
2954,6,retain,6,Mnist,600
14136,6,retain,6,Mnist,600
12964,6,retain,6,Mnist,600
30685,6,retain,6,Mnist,600
4039,6,retain,6,Mnist,600
52951,6,retain,6,Mnist,600
38342,6,retain,6,Mnist,600
10053,6,retain,6,Mnist,600
9619,6,retain,6,Mnist,600
12023,6,retain,6,Mnist,600
48430,6,retain,6,Mnist,600
23780,6,retain,6,Mnist,600
56693,6,retain,6,Mnist,600
48278,6,retain,6,Mnist,600
35828,6,retain,6,Mnist,600
33927,6,retain,6,Mnist,600
52598,6,retain,6,Mnist,600
8829,6,retain,6,Mnist,600
4709,6,retain,6,Mnist,600
13047,6,retain,6,Mnist,600
17426,6,retain,6,Mnist,600
12262,6,retain,6,Mnist,600
14940,6,retain,6,Mnist,600
20154,6,retain,6,Mnist,600
5260,6,retain,6,Mnist,600
19799,6,retain,6,Mnist,600
12167,6,retain,6,Mnist,600
51661,6,retain,6,Mnist,600
12231,6,retain,6,Mnist,600
30063,6,retain,6,Mnist,600
51995,6,retain,6,Mnist,600
22425,6,retain,6,Mnist,600
55520,6,retain,6,Mnist,600
5889,6,retain,6,Mnist,600
44666,6,retain,6,Mnist,600
4477,6,retain,6,Mnist,600
30249,6,retain,6,Mnist,600
58626,6,retain,6,Mnist,600
5956,6,retain,6,Mnist,600
43260,6,retain,6,Mnist,600
5600,6,retain,6,Mnist,600
59567,6,retain,6,Mnist,600
51977,6,retain,6,Mnist,600
19559,6,retain,6,Mnist,600
37401,6,retain,6,Mnist,600
8627,6,retain,6,Mnist,600
31000,6,retain,6,Mnist,600
56545,6,retain,6,Mnist,600
32436,6,retain,6,Mnist,600
41142,6,retain,6,Mnist,600
42075,6,retain,6,Mnist,600
31741,6,retain,6,Mnist,600
27198,6,retain,6,Mnist,600
46074,6,retain,6,Mnist,600
17616,6,retain,6,Mnist,600
302,6,retain,6,Mnist,600
30630,6,retain,6,Mnist,600
15317,6,retain,6,Mnist,600
23558,6,retain,6,Mnist,600
30295,6,retain,6,Mnist,600
36446,6,retain,6,Mnist,600
30950,6,retain,6,Mnist,600
44218,6,retain,6,Mnist,600
29970,6,retain,6,Mnist,600
19986,6,retain,6,Mnist,600
41546,6,retain,6,Mnist,600
25769,6,retain,6,Mnist,600
9943,6,retain,6,Mnist,600
13838,6,retain,6,Mnist,600
48958,6,retain,6,Mnist,600
57577,6,retain,6,Mnist,600
22291,6,retain,6,Mnist,600
44441,6,retain,6,Mnist,600
52754,6,retain,6,Mnist,600
54771,6,retain,6,Mnist,600
33549,6,retain,6,Mnist,600
43625,6,retain,6,Mnist,600
34578,6,retain,6,Mnist,600
12104,6,retain,6,Mnist,600
24003,6,retain,6,Mnist,600
49761,6,retain,6,Mnist,600
51159,6,retain,6,Mnist,600
15431,6,retain,6,Mnist,600
6721,6,retain,6,Mnist,600
52434,6,retain,6,Mnist,600
51755,6,retain,6,Mnist,600
49838,6,retain,6,Mnist,600
43735,6,retain,6,Mnist,600
22820,6,retain,6,Mnist,600
30343,6,retain,6,Mnist,600
5861,6,retain,6,Mnist,600
35140,6,retain,6,Mnist,600
37892,6,retain,6,Mnist,600
52297,6,retain,6,Mnist,600
49449,6,retain,6,Mnist,600
38681,6,retain,6,Mnist,600
51152,6,retain,6,Mnist,600
16746,6,retain,6,Mnist,600
44635,6,retain,6,Mnist,600
5495,6,retain,6,Mnist,600
4841,6,retain,6,Mnist,600
21900,6,retain,6,Mnist,600
42523,6,retain,6,Mnist,600
18849,6,retain,6,Mnist,600
37346,6,retain,6,Mnist,600
47687,6,retain,6,Mnist,600
9745,6,retain,6,Mnist,600
939,6,retain,6,Mnist,600
54885,6,retain,6,Mnist,600
11479,6,retain,6,Mnist,600
18702,6,retain,6,Mnist,600
35219,6,retain,6,Mnist,600
54646,6,retain,6,Mnist,600
12613,6,retain,6,Mnist,600
8636,6,retain,6,Mnist,600
36176,6,retain,6,Mnist,600
16769,6,retain,6,Mnist,600
40036,6,retain,6,Mnist,600
28039,6,retain,6,Mnist,600
24851,6,retain,6,Mnist,600
32118,6,retain,6,Mnist,600
3808,6,retain,6,Mnist,600
53277,6,retain,6,Mnist,600
51055,6,retain,6,Mnist,600
11483,6,retain,6,Mnist,600
39610,6,retain,6,Mnist,600
30036,6,retain,6,Mnist,600
34189,6,retain,6,Mnist,600
51115,6,retain,6,Mnist,600
24955,6,retain,6,Mnist,600
18605,6,retain,6,Mnist,600
49084,6,retain,6,Mnist,600
43311,6,retain,6,Mnist,600
39528,6,retain,6,Mnist,600
18094,6,retain,6,Mnist,600
31797,6,retain,6,Mnist,600
22465,6,retain,6,Mnist,600
35433,6,retain,6,Mnist,600
55362,6,retain,6,Mnist,600
42972,6,retain,6,Mnist,600
29255,6,retain,6,Mnist,600
33305,6,retain,6,Mnist,600
50509,6,retain,6,Mnist,600
4364,6,retain,6,Mnist,600
4249,6,retain,6,Mnist,600
4243,6,retain,6,Mnist,600
759,6,retain,6,Mnist,600
52049,6,retain,6,Mnist,600
45839,6,retain,6,Mnist,600
7684,6,retain,6,Mnist,600
29330,6,retain,6,Mnist,600
21585,6,retain,6,Mnist,600
28084,6,retain,6,Mnist,600
59785,6,retain,6,Mnist,600
52482,6,retain,6,Mnist,600
20892,6,retain,6,Mnist,600
48493,6,retain,6,Mnist,600
43049,6,retain,6,Mnist,600
38187,6,retain,6,Mnist,600
59117,6,retain,6,Mnist,600
9254,6,retain,6,Mnist,600
29507,6,retain,6,Mnist,600
18052,6,retain,6,Mnist,600
21599,6,retain,6,Mnist,600
55447,6,retain,6,Mnist,600
204,6,retain,6,Mnist,600
59848,6,retain,6,Mnist,600
58010,6,retain,6,Mnist,600
10731,6,retain,6,Mnist,600
13,6,retain,6,Mnist,600
11282,6,retain,6,Mnist,600
25798,6,retain,6,Mnist,600
41201,6,retain,6,Mnist,600
8146,6,retain,6,Mnist,600
44250,6,retain,6,Mnist,600
32043,6,retain,6,Mnist,600
7163,6,retain,6,Mnist,600
56854,6,retain,6,Mnist,600
6638,6,retain,6,Mnist,600
5782,6,retain,6,Mnist,600
9281,6,retain,6,Mnist,600
36291,6,retain,6,Mnist,600
36701,6,retain,6,Mnist,600
38535,6,retain,6,Mnist,600
29226,6,retain,6,Mnist,600
9997,6,retain,6,Mnist,600
53606,6,retain,6,Mnist,600
2300,6,retain,6,Mnist,600
15714,6,retain,6,Mnist,600
58506,6,retain,6,Mnist,600
30755,6,retain,6,Mnist,600
5230,6,retain,6,Mnist,600
37829,6,retain,6,Mnist,600
18262,6,retain,6,Mnist,600
46207,6,retain,6,Mnist,600
52551,6,retain,6,Mnist,600
53869,6,retain,6,Mnist,600
27769,6,retain,6,Mnist,600
9460,6,retain,6,Mnist,600
10452,6,retain,6,Mnist,600
40304,6,retain,6,Mnist,600
48568,6,retain,6,Mnist,600
41047,6,retain,6,Mnist,600
23654,6,retain,6,Mnist,600
27504,6,retain,6,Mnist,600
16684,6,retain,6,Mnist,600
50865,6,retain,6,Mnist,600
37236,6,retain,6,Mnist,600
29441,6,retain,6,Mnist,600
29838,6,retain,6,Mnist,600
55314,6,retain,6,Mnist,600
36101,6,retain,6,Mnist,600
2239,6,retain,6,Mnist,600
32977,6,retain,6,Mnist,600
24804,6,retain,6,Mnist,600
59145,6,retain,6,Mnist,600
38699,6,retain,6,Mnist,600
33585,6,retain,6,Mnist,600
27268,6,retain,6,Mnist,600
39313,6,retain,6,Mnist,600
26418,6,retain,6,Mnist,600
8290,6,retain,6,Mnist,600
31586,6,retain,6,Mnist,600
38782,6,retain,6,Mnist,600
55367,6,retain,6,Mnist,600
28508,6,retain,6,Mnist,600
57413,6,retain,6,Mnist,600
32889,6,retain,6,Mnist,600
15951,6,retain,6,Mnist,600
9233,6,retain,6,Mnist,600
12640,6,retain,6,Mnist,600
51408,6,retain,6,Mnist,600
48362,6,retain,6,Mnist,600
47239,6,retain,6,Mnist,600
47260,6,retain,6,Mnist,600
6837,6,retain,6,Mnist,600
28339,6,retain,6,Mnist,600
39630,6,retain,6,Mnist,600
1493,6,retain,6,Mnist,600
50863,6,retain,6,Mnist,600
28698,6,retain,6,Mnist,600
10076,6,retain,6,Mnist,600
4426,6,retain,6,Mnist,600
47064,6,retain,6,Mnist,600
27940,6,retain,6,Mnist,600
1202,6,retain,6,Mnist,600
36293,6,retain,6,Mnist,600
21008,6,retain,6,Mnist,600
38371,6,retain,6,Mnist,600
12340,6,retain,6,Mnist,600
5948,6,retain,6,Mnist,600
49022,6,retain,6,Mnist,600
20119,6,retain,6,Mnist,600
24286,6,retain,6,Mnist,600
15287,6,retain,6,Mnist,600
29370,6,retain,6,Mnist,600
58686,6,retain,6,Mnist,600
40484,6,retain,6,Mnist,600
42942,6,retain,6,Mnist,600
20764,6,retain,6,Mnist,600
57971,6,retain,6,Mnist,600
45633,6,retain,6,Mnist,600
39697,6,retain,6,Mnist,600
59998,6,retain,6,Mnist,600
30466,6,retain,6,Mnist,600
39709,6,retain,6,Mnist,600
23485,6,retain,6,Mnist,600
46529,6,retain,6,Mnist,600
54945,6,retain,6,Mnist,600
8685,6,retain,6,Mnist,600
19571,6,retain,6,Mnist,600
31500,6,retain,6,Mnist,600
54150,6,retain,6,Mnist,600
38327,6,retain,6,Mnist,600
14632,6,retain,6,Mnist,600
42521,6,retain,6,Mnist,600
23471,6,retain,6,Mnist,600
8105,6,retain,6,Mnist,600
35988,6,retain,6,Mnist,600
40072,6,retain,6,Mnist,600
36504,6,retain,6,Mnist,600
59237,6,retain,6,Mnist,600
34918,6,retain,6,Mnist,600
35601,6,retain,6,Mnist,600
54206,6,retain,6,Mnist,600
59000,6,retain,6,Mnist,600
34652,6,retain,6,Mnist,600
33154,6,retain,6,Mnist,600
22830,6,retain,6,Mnist,600
41198,6,retain,6,Mnist,600
126,6,retain,6,Mnist,600
45965,6,retain,6,Mnist,600
1318,6,retain,6,Mnist,600
43620,6,retain,6,Mnist,600
49448,6,retain,6,Mnist,600
28459,6,retain,6,Mnist,600
35037,6,retain,6,Mnist,600
27669,6,retain,6,Mnist,600
47524,6,retain,6,Mnist,600
31208,6,retain,6,Mnist,600
21100,6,retain,6,Mnist,600
7522,6,retain,6,Mnist,600
59161,6,retain,6,Mnist,600
18732,6,retain,6,Mnist,600
15914,6,retain,6,Mnist,600
14300,6,retain,6,Mnist,600
56629,6,retain,6,Mnist,600
34859,6,retain,6,Mnist,600
8590,6,retain,6,Mnist,600
13046,6,retain,6,Mnist,600
39870,6,retain,6,Mnist,600
29639,6,retain,6,Mnist,600
48033,6,retain,6,Mnist,600
8265,6,retain,6,Mnist,600
53754,6,retain,6,Mnist,600
26962,6,retain,6,Mnist,600
5739,6,retain,6,Mnist,600
9929,6,retain,6,Mnist,600
28085,6,retain,6,Mnist,600
59359,6,retain,6,Mnist,600
26344,6,retain,6,Mnist,600
5593,6,retain,6,Mnist,600
3779,6,retain,6,Mnist,600
25944,6,retain,6,Mnist,600
48433,6,retain,6,Mnist,600
16550,6,retain,6,Mnist,600
22298,6,retain,6,Mnist,600
35575,6,retain,6,Mnist,600
24453,6,retain,6,Mnist,600
34106,6,retain,6,Mnist,600
449,6,retain,6,Mnist,600
52877,6,retain,6,Mnist,600
14256,6,retain,6,Mnist,600
22282,6,retain,6,Mnist,600
6742,6,retain,6,Mnist,600
1297,6,retain,6,Mnist,600
36826,6,retain,6,Mnist,600
37859,6,retain,6,Mnist,600
50584,6,retain,6,Mnist,600
46511,6,retain,6,Mnist,600
41170,6,retain,6,Mnist,600
21237,6,retain,6,Mnist,600
6393,6,retain,6,Mnist,600
31203,6,retain,6,Mnist,600
23774,6,retain,6,Mnist,600
36259,6,retain,6,Mnist,600
14237,6,retain,6,Mnist,600
20663,6,retain,6,Mnist,600
41415,6,retain,6,Mnist,600
10793,6,retain,6,Mnist,600
30392,6,retain,6,Mnist,600
41430,6,retain,6,Mnist,600
55798,6,retain,6,Mnist,600
2978,6,retain,6,Mnist,600
22600,6,retain,6,Mnist,600
12866,6,retain,6,Mnist,600
11183,6,retain,6,Mnist,600
21564,6,retain,6,Mnist,600
54820,6,retain,6,Mnist,600
20320,6,retain,6,Mnist,600
20367,6,retain,6,Mnist,600
33584,6,retain,6,Mnist,600
7562,6,retain,6,Mnist,600
1488,6,retain,6,Mnist,600
11723,6,retain,6,Mnist,600
31152,6,retain,6,Mnist,600
52678,6,retain,6,Mnist,600
32876,6,retain,6,Mnist,600
51525,6,retain,6,Mnist,600
32942,6,retain,6,Mnist,600
16933,6,retain,6,Mnist,600
59775,6,retain,6,Mnist,600
6796,6,retain,6,Mnist,600
30689,6,retain,6,Mnist,600
54183,6,retain,6,Mnist,600
53581,6,retain,6,Mnist,600
9872,6,retain,6,Mnist,600
40342,6,retain,6,Mnist,600
42591,6,retain,6,Mnist,600
56790,6,retain,6,Mnist,600
19277,6,retain,6,Mnist,600
22559,6,retain,6,Mnist,600
36890,6,retain,6,Mnist,600
37845,6,retain,6,Mnist,600
24058,6,retain,6,Mnist,600
33794,6,retain,6,Mnist,600
38876,6,retain,6,Mnist,600
38444,6,retain,6,Mnist,600
11571,6,retain,6,Mnist,600
4930,6,retain,6,Mnist,600
23476,6,retain,6,Mnist,600
39650,6,retain,6,Mnist,600
10917,6,retain,6,Mnist,600
24127,6,retain,6,Mnist,600
42785,6,retain,6,Mnist,600
1906,6,retain,6,Mnist,600
35935,6,retain,6,Mnist,600
59866,6,retain,6,Mnist,600
26723,6,retain,6,Mnist,600
28711,6,retain,6,Mnist,600
39665,6,retain,6,Mnist,600
57891,6,retain,6,Mnist,600
24242,6,retain,6,Mnist,600
45023,6,retain,6,Mnist,600
54994,6,retain,6,Mnist,600
50270,6,retain,6,Mnist,600
151,6,retain,6,Mnist,600
10275,6,retain,6,Mnist,600
18221,6,retain,6,Mnist,600
17874,6,retain,6,Mnist,600
42256,6,retain,6,Mnist,600
51481,6,retain,6,Mnist,600
19712,6,retain,6,Mnist,600
56675,6,retain,6,Mnist,600
53981,6,retain,6,Mnist,600
32402,6,retain,6,Mnist,600
48945,6,retain,6,Mnist,600
11932,6,retain,6,Mnist,600
4818,6,retain,6,Mnist,600
18149,6,retain,6,Mnist,600
15314,6,retain,6,Mnist,600
17652,6,retain,6,Mnist,600
36838,6,retain,6,Mnist,600
11098,6,retain,6,Mnist,600
32242,6,retain,6,Mnist,600
2093,6,retain,6,Mnist,600
41050,6,retain,6,Mnist,600
45910,6,retain,6,Mnist,600
57802,6,retain,6,Mnist,600
46587,6,retain,6,Mnist,600
29455,6,retain,6,Mnist,600
32140,6,retain,6,Mnist,600
24905,6,retain,6,Mnist,600
40889,6,retain,6,Mnist,600
24726,6,retain,6,Mnist,600
12159,6,retain,6,Mnist,600
1070,6,retain,6,Mnist,600
25462,6,retain,6,Mnist,600
39112,6,retain,6,Mnist,600
20796,6,retain,6,Mnist,600
19970,6,retain,6,Mnist,600
37803,6,retain,6,Mnist,600
50165,6,retain,6,Mnist,600
15924,6,retain,6,Mnist,600
11551,6,retain,6,Mnist,600
41459,6,retain,6,Mnist,600
39260,6,retain,6,Mnist,600
2837,6,retain,6,Mnist,600
52504,6,retain,6,Mnist,600
6343,6,retain,6,Mnist,600
59549,6,retain,6,Mnist,600
41346,6,retain,6,Mnist,600
29217,6,retain,6,Mnist,600
29437,6,retain,6,Mnist,600
6578,6,retain,6,Mnist,600
49405,6,retain,6,Mnist,600
54503,6,retain,6,Mnist,600
21113,6,retain,6,Mnist,600
3814,6,retain,6,Mnist,600
16002,6,retain,6,Mnist,600
672,6,retain,6,Mnist,600
25037,6,retain,6,Mnist,600
20272,6,retain,6,Mnist,600
27019,6,retain,6,Mnist,600
27149,6,retain,6,Mnist,600
28127,6,retain,6,Mnist,600
2296,6,retain,6,Mnist,600
45335,6,retain,6,Mnist,600
6178,6,retain,6,Mnist,600
18548,6,retain,6,Mnist,600
53540,6,retain,6,Mnist,600
34589,6,retain,6,Mnist,600
37142,6,retain,6,Mnist,600
34897,6,retain,6,Mnist,600
21605,6,retain,6,Mnist,600
50890,6,retain,6,Mnist,600
37177,6,retain,6,Mnist,600
23139,6,retain,6,Mnist,600
27724,6,retain,6,Mnist,600
40124,6,retain,6,Mnist,600
37340,6,retain,6,Mnist,600
32302,6,retain,6,Mnist,600
8282,6,retain,6,Mnist,600
25077,6,retain,6,Mnist,600
48827,6,retain,6,Mnist,600
57691,6,retain,6,Mnist,600
34812,6,retain,6,Mnist,600
37998,6,retain,6,Mnist,600
42481,6,retain,6,Mnist,600
5837,6,retain,6,Mnist,600
45771,6,retain,6,Mnist,600
31294,6,retain,6,Mnist,600
19723,6,retain,6,Mnist,600
43594,6,retain,6,Mnist,600
40591,6,retain,6,Mnist,600
14641,6,retain,6,Mnist,600
18068,6,retain,6,Mnist,600
56582,6,retain,6,Mnist,600
51700,6,retain,6,Mnist,600
25742,6,retain,6,Mnist,600
31867,6,retain,6,Mnist,600
21762,6,retain,6,Mnist,600
39221,6,retain,6,Mnist,600
11691,6,retain,6,Mnist,600
55956,6,retain,6,Mnist,600
48141,6,retain,6,Mnist,600
57438,6,retain,6,Mnist,600
30444,6,retain,6,Mnist,600
41976,6,retain,6,Mnist,600
22562,6,retain,6,Mnist,600
23489,6,retain,6,Mnist,600
4546,6,retain,6,Mnist,600
15529,6,retain,6,Mnist,600
53106,6,retain,6,Mnist,600
54591,6,retain,6,Mnist,600
40383,6,retain,6,Mnist,600
14747,6,retain,6,Mnist,600
34466,6,retain,6,Mnist,600
1957,6,retain,6,Mnist,600
14083,6,retain,6,Mnist,600
53472,6,retain,6,Mnist,600
43925,6,retain,6,Mnist,600
30490,6,retain,6,Mnist,600
20323,6,retain,6,Mnist,600
59853,6,retain,6,Mnist,600
57029,6,retain,6,Mnist,600
55590,6,retain,6,Mnist,600
50934,6,retain,6,Mnist,600
31232,6,retain,6,Mnist,600
6194,6,retain,6,Mnist,600
16335,6,retain,6,Mnist,600
26393,6,retain,6,Mnist,600
50027,6,retain,6,Mnist,600
6657,6,retain,6,Mnist,600
25104,6,retain,6,Mnist,600
31371,6,retain,6,Mnist,600
39251,6,retain,6,Mnist,600
39,6,retain,6,Mnist,600
35714,6,retain,6,Mnist,600
13760,6,retain,6,Mnist,600
6526,6,retain,6,Mnist,600
42905,6,retain,6,Mnist,600
5804,6,retain,6,Mnist,600
52066,6,retain,6,Mnist,600
38190,6,retain,6,Mnist,600
26252,6,retain,6,Mnist,600
26766,6,retain,6,Mnist,600
42647,6,retain,6,Mnist,600
47774,6,retain,6,Mnist,600
28585,6,retain,6,Mnist,600
18716,6,retain,6,Mnist,600
38694,6,retain,6,Mnist,600
8692,6,retain,6,Mnist,600
27355,6,retain,6,Mnist,600
52197,6,retain,6,Mnist,600
35910,6,retain,6,Mnist,600
25608,6,retain,6,Mnist,600
53153,6,retain,6,Mnist,600
6930,6,retain,6,Mnist,600
4143,6,retain,6,Mnist,600
18430,6,retain,6,Mnist,600
51370,6,retain,6,Mnist,600
19562,6,retain,6,Mnist,600
36784,6,retain,6,Mnist,600
41261,6,retain,6,Mnist,600
40991,6,retain,6,Mnist,600
12433,6,retain,6,Mnist,600
13011,6,retain,6,Mnist,600
4517,6,retain,6,Mnist,600
6673,6,retain,6,Mnist,600
21348,6,retain,6,Mnist,600
12411,6,retain,6,Mnist,600
8940,6,retain,6,Mnist,600
44319,6,retain,6,Mnist,600
49802,6,retain,6,Mnist,600
37676,6,retain,6,Mnist,600
5039,6,retain,6,Mnist,600
23688,6,retain,6,Mnist,600
49772,6,retain,6,Mnist,600
45460,6,retain,6,Mnist,600
41262,6,retain,6,Mnist,600
52518,6,retain,6,Mnist,600
25271,6,retain,6,Mnist,600
7715,6,retain,6,Mnist,600
55307,6,retain,6,Mnist,600
38491,6,retain,6,Mnist,600
5003,6,retain,6,Mnist,600
52541,6,retain,6,Mnist,600
5451,6,retain,6,Mnist,600
48760,6,retain,6,Mnist,600
29981,6,retain,6,Mnist,600
51293,6,retain,6,Mnist,600
32003,6,retain,6,Mnist,600
4030,6,retain,6,Mnist,600
15459,6,retain,6,Mnist,600
20142,6,retain,6,Mnist,600
5849,6,retain,6,Mnist,600
42611,6,retain,6,Mnist,600
49524,6,retain,6,Mnist,600
15088,6,retain,6,Mnist,600
17273,6,retain,6,Mnist,600
5126,6,retain,6,Mnist,600
3726,6,retain,6,Mnist,600
829,6,retain,6,Mnist,600
1224,6,retain,6,Mnist,600
41268,6,retain,6,Mnist,600
39250,6,retain,6,Mnist,600
7887,6,retain,6,Mnist,600
59125,6,retain,6,Mnist,600
38853,6,retain,6,Mnist,600
33272,6,retain,6,Mnist,600
11832,6,retain,6,Mnist,600
4072,6,retain,6,Mnist,600
21337,6,retain,6,Mnist,600
44394,6,retain,6,Mnist,600
55936,6,retain,6,Mnist,600
13635,6,retain,6,Mnist,600
45934,6,retain,6,Mnist,600
20480,6,retain,6,Mnist,600
58949,6,retain,6,Mnist,600
3245,6,retain,6,Mnist,600
41344,6,retain,6,Mnist,600
3115,6,retain,6,Mnist,600
56105,6,retain,6,Mnist,600
51109,6,retain,6,Mnist,600
38393,6,retain,6,Mnist,600
55565,6,retain,6,Mnist,600
57756,6,retain,6,Mnist,600
36746,6,retain,6,Mnist,600
47191,6,retain,6,Mnist,600
4392,6,retain,6,Mnist,600
18,6,retain,6,Mnist,600
8799,6,retain,6,Mnist,600
20957,6,retain,6,Mnist,600
5273,6,retain,6,Mnist,600
51528,6,retain,6,Mnist,600
26032,6,retain,6,Mnist,600
19062,6,retain,6,Mnist,600
26019,6,retain,6,Mnist,600
55561,6,retain,6,Mnist,600
46198,6,retain,6,Mnist,600
24438,6,retain,6,Mnist,600
15025,6,retain,6,Mnist,600
37254,6,retain,6,Mnist,600
50776,6,retain,6,Mnist,600
2262,6,retain,6,Mnist,600
12851,6,retain,6,Mnist,600
9700,6,retain,6,Mnist,600
50289,6,retain,6,Mnist,600
28639,6,retain,6,Mnist,600
45010,6,retain,6,Mnist,600
47713,6,retain,6,Mnist,600
42922,6,retain,6,Mnist,600
15190,6,retain,6,Mnist,600
32464,6,retain,6,Mnist,600
42490,6,retain,6,Mnist,600
20253,6,retain,6,Mnist,600
34247,6,retain,6,Mnist,600
35682,6,retain,6,Mnist,600
8064,6,retain,6,Mnist,600
22157,6,retain,6,Mnist,600
43424,6,retain,6,Mnist,600
